date,open,high,low,close,volume
2021-01-01 00:00:00+05:30,2531.0,2555.0,2515.8,2542.7,914818
2021-01-04 00:00:00+05:30,2591.0,2670.0,2580.0,2655.7,3287511
2021-01-05 00:00:00+05:30,2630.0,2685.0,2616.0,2674.9,1494362
2021-01-06 00:00:00+05:30,2668.0,2672.0,2610.0,2645.35,949386
2021-01-07 00:00:00+05:30,2660.0,2715.65,2640.75,2649.8,1250528
2021-01-08 00:00:00+05:30,2661.0,2771.3,2661.0,2760.85,2585123
2021-01-11 00:00:00+05:30,2767.0,2808.65,2726.7,2777.15,1616318
2021-01-12 00:00:00+05:30,2777.2,2949.0,2777.2,2881.65,4829997
2021-01-13 00:00:00+05:30,2869.5,2910.4,2836.65,2868.65,1878124
2021-01-14 00:00:00+05:30,2880.0,2906.95,2841.0,2886.6,1159961
2021-01-15 00:00:00+05:30,2880.0,2902.0,2840.0,2857.3,882692
2021-01-18 00:00:00+05:30,2853.15,2912.7,2815.0,2873.0,2069601
2021-01-19 00:00:00+05:30,2888.0,2929.0,2852.15,2883.5,1447495
2021-01-20 00:00:00+05:30,2887.2,2964.0,2865.65,2881.55,1760329
2021-01-21 00:00:00+05:30,2896.0,2955.0,2895.05,2926.6,1451173
2021-01-22 00:00:00+05:30,2900.0,3037.0,2900.0,2972.6,3091826
2021-01-25 00:00:00+05:30,3029.95,3029.95,2851.25,2869.55,2024082
2021-01-27 00:00:00+05:30,2899.95,2932.4,2769.5,2789.9,2574644
2021-01-28 00:00:00+05:30,2780.0,2830.0,2738.35,2798.45,1430646
2021-01-29 00:00:00+05:30,2812.4,2870.45,2726.95,2744.3,2067268
2021-02-01 00:00:00+05:30,2777.0,2868.05,2698.55,2842.85,1847361
2021-02-02 00:00:00+05:30,2920.0,2920.0,2825.95,2904.85,2125895
2021-02-03 00:00:00+05:30,2904.85,2948.0,2871.5,2916.9,1349528
2021-02-04 00:00:00+05:30,2900.9,2978.0,2881.0,2963.45,1259327
2021-02-05 00:00:00+05:30,2973.2,2990.0,2905.2,2932.15,915838
2021-02-08 00:00:00+05:30,2934.0,2986.0,2930.1,2970.4,654484
2021-02-09 00:00:00+05:30,2993.3,3018.0,2936.05,2947.65,1127584
2021-02-10 00:00:00+05:30,2968.0,2998.9,2876.75,2901.3,2160932
2021-02-11 00:00:00+05:30,2750.0,2840.8,2701.3,2818.15,4481414
2021-02-12 00:00:00+05:30,2840.0,2844.95,2765.05,2781.25,1907486
2021-02-15 00:00:00+05:30,2796.0,2809.0,2758.0,2770.05,930514
2021-02-16 00:00:00+05:30,2770.05,2778.15,2692.45,2726.95,1525475
2021-02-17 00:00:00+05:30,2720.0,2745.0,2685.0,2695.5,1491311
2021-02-18 00:00:00+05:30,2701.1,2712.85,2625.0,2650.2,1924724
2021-02-19 00:00:00+05:30,2646.0,2647.9,2570.0,2584.65,1588781
2021-02-22 00:00:00+05:30,2586.1,2590.0,2450.0,2482.35,2189183
2021-02-23 00:00:00+05:30,2476.2,2549.8,2456.85,2514.7,1821712
2021-02-24 00:00:00+05:30,2530.05,2562.85,2500.0,2535.8,807585
2021-02-25 00:00:00+05:30,2555.0,2558.95,2517.0,2551.95,1351820
2021-02-26 00:00:00+05:30,2529.7,2546.95,2463.65,2498.6,1695786
2021-03-01 00:00:00+05:30,2523.0,2568.9,2497.15,2556.15,1283153
2021-03-02 00:00:00+05:30,2584.0,2611.0,2530.0,2602.3,1491743
2021-03-03 00:00:00+05:30,2605.8,2626.85,2571.1,2599.05,1289447
2021-03-04 00:00:00+05:30,2570.0,2633.0,2545.35,2593.2,1353079
2021-03-05 00:00:00+05:30,2584.8,2634.2,2560.0,2587.75,1153319
2021-03-08 00:00:00+05:30,2600.65,2643.5,2575.0,2583.25,950809
2021-03-09 00:00:00+05:30,2600.0,2618.3,2573.0,2592.7,677915
2021-03-10 00:00:00+05:30,2600.0,2687.0,2598.9,2672.3,1977416
2021-03-12 00:00:00+05:30,2699.0,2699.0,2610.1,2637.5,1109504
2021-03-15 00:00:00+05:30,2640.6,2683.5,2585.35,2669.45,839738
2021-03-16 00:00:00+05:30,2652.45,2683.65,2626.0,2661.05,654829
2021-03-17 00:00:00+05:30,2667.05,2668.9,2630.05,2647.0,634977
2021-03-18 00:00:00+05:30,2665.6,2697.95,2635.0,2664.6,1066000
2021-03-19 00:00:00+05:30,2644.0,2677.0,2600.0,2661.5,906718
2021-03-22 00:00:00+05:30,2668.0,2692.0,2650.05,2676.85,694227
2021-03-23 00:00:00+05:30,2679.0,2716.0,2666.0,2702.75,1134037
2021-03-24 00:00:00+05:30,2700.0,2706.5,2629.05,2660.65,1149589
2021-03-25 00:00:00+05:30,2635.55,2651.0,2548.0,2580.45,1119611
2021-03-26 00:00:00+05:30,2620.0,2620.95,2551.05,2560.55,676278
2021-03-30 00:00:00+05:30,2574.0,2653.7,2561.35,2639.95,980341
2021-03-31 00:00:00+05:30,2635.0,2648.7,2580.1,2603.95,829495
2021-04-01 00:00:00+05:30,2610.8,2649.0,2588.85,2631.15,744423
2021-04-05 00:00:00+05:30,2596.0,2603.0,2507.0,2517.2,1205767
2021-04-06 00:00:00+05:30,2534.8,2553.0,2478.05,2486.6,916830
2021-04-07 00:00:00+05:30,2500.0,2547.2,2490.0,2538.2,684434
2021-04-08 00:00:00+05:30,2558.5,2595.0,2548.0,2553.0,760845
2021-04-09 00:00:00+05:30,2550.0,2575.0,2515.0,2521.6,719036
2021-04-12 00:00:00+05:30,2490.0,2510.0,2395.15,2427.2,1050225
2021-04-13 00:00:00+05:30,2427.2,2504.95,2420.2,2493.85,720904
2021-04-15 00:00:00+05:30,2475.0,2489.9,2378.0,2412.6,1979939
2021-04-16 00:00:00+05:30,2415.0,2469.9,2415.0,2434.85,789681
2021-04-19 00:00:00+05:30,2375.0,2386.0,2318.1,2370.35,882318
2021-04-20 00:00:00+05:30,2399.85,2404.45,2318.9,2340.0,1040931
2021-04-22 00:00:00+05:30,2326.8,2348.1,2303.7,2337.85,834721
2021-04-23 00:00:00+05:30,2310.0,2357.15,2304.1,2317.3,962271
2021-04-26 00:00:00+05:30,2329.5,2376.15,2329.5,2369.85,1330072
2021-04-27 00:00:00+05:30,2369.85,2407.0,2366.7,2400.1,523800
