date,open,high,low,close,volume
2021-01-01 00:00:00+05:30,2880.0,2940.0,2879.0,2928.25,2681440
2021-01-04 00:00:00+05:30,2950.0,3050.75,2940.95,3039.45,5113293
2021-01-05 00:00:00+05:30,3039.6,3114.25,3039.6,3093.0,5801309
2021-01-06 00:00:00+05:30,3100.0,3113.5,3037.2,3051.5,3726716
2021-01-07 00:00:00+05:30,3075.0,3080.85,3000.25,3032.8,3717827
2021-01-08 00:00:00+05:30,3090.0,3128.0,3060.0,3120.9,5879039
2021-01-11 00:00:00+05:30,3230.0,3230.0,3146.55,3176.45,9508039
2021-01-12 00:00:00+05:30,3176.45,3210.0,3150.0,3174.85,3611458
2021-01-13 00:00:00+05:30,3175.0,3177.0,3126.25,3158.95,3572801
2021-01-14 00:00:00+05:30,3155.0,3266.5,3120.4,3250.7,6931542
2021-01-15 00:00:00+05:30,3235.0,3274.0,3210.0,3233.35,4131692
2021-01-18 00:00:00+05:30,3250.0,3256.75,3187.4,3221.75,4160906
2021-01-19 00:00:00+05:30,3233.0,3279.0,3232.0,3260.7,2975735
2021-01-20 00:00:00+05:30,3270.0,3327.95,3267.1,3308.8,3453446
2021-01-21 00:00:00+05:30,3305.0,3309.15,3262.1,3273.85,2778546
2021-01-22 00:00:00+05:30,3241.9,3325.0,3241.9,3303.1,3052459
2021-01-25 00:00:00+05:30,3308.95,3339.8,3278.65,3291.3,2272887
2021-01-27 00:00:00+05:30,3300.0,3306.45,3227.0,3261.05,2786662
2021-01-28 00:00:00+05:30,3230.0,3275.0,3183.8,3196.55,3083938
2021-01-29 00:00:00+05:30,3210.05,3216.85,3100.0,3111.35,5445659
2021-02-01 00:00:00+05:30,3100.0,3165.0,3044.1,3139.35,3985846
2021-02-02 00:00:00+05:30,3174.0,3224.0,3150.0,3203.45,2881837
2021-02-03 00:00:00+05:30,3213.0,3236.0,3162.65,3200.05,2505866
2021-02-04 00:00:00+05:30,3216.05,3237.85,3176.0,3188.45,2057261
2021-02-05 00:00:00+05:30,3198.95,3205.85,3129.0,3157.95,2366135
2021-02-08 00:00:00+05:30,3189.5,3226.0,3155.15,3214.1,2526592
2021-02-09 00:00:00+05:30,3195.0,3245.8,3164.0,3176.9,2658751
2021-02-10 00:00:00+05:30,3185.0,3219.4,3157.3,3213.3,2127983
2021-02-11 00:00:00+05:30,3215.0,3219.3,3185.05,3206.0,1165882
2021-02-12 00:00:00+05:30,3184.2,3245.5,3182.0,3190.8,2777404
2021-02-15 00:00:00+05:30,3209.0,3209.0,3131.55,3139.85,2630853
2021-02-16 00:00:00+05:30,3150.0,3167.65,3100.0,3108.8,3435770
2021-02-17 00:00:00+05:30,3105.1,3132.85,3045.55,3073.1,3678426
2021-02-18 00:00:00+05:30,3065.0,3097.9,3031.0,3057.35,4189909
2021-02-19 00:00:00+05:30,3058.0,3087.15,3016.15,3071.85,3725028
2021-02-22 00:00:00+05:30,3096.0,3096.0,2943.15,2958.45,5366696
2021-02-23 00:00:00+05:30,2970.0,3028.0,2968.0,2980.2,3832829
2021-02-24 00:00:00+05:30,2972.0,3003.35,2921.15,2948.1,3774549
2021-02-25 00:00:00+05:30,2974.0,3029.9,2968.45,2995.3,4224073
2021-02-26 00:00:00+05:30,2960.0,2972.35,2880.0,2894.3,5553153
2021-03-01 00:00:00+05:30,2926.0,2965.0,2901.8,2924.2,3265871
2021-03-02 00:00:00+05:30,2960.0,3025.0,2948.0,3006.35,3306469
2021-03-03 00:00:00+05:30,3035.0,3064.0,2996.9,3059.1,3509857
2021-03-04 00:00:00+05:30,3023.0,3081.45,3016.05,3049.7,3916760
2021-03-05 00:00:00+05:30,3016.1,3063.2,2996.6,3008.05,3203686
2021-03-08 00:00:00+05:30,3016.0,3033.0,2996.0,3006.95,2003125
2021-03-09 00:00:00+05:30,3006.95,3066.9,2992.1,3050.95,1942397
2021-03-10 00:00:00+05:30,3075.0,3093.2,3060.0,3070.95,3053778
2021-03-12 00:00:00+05:30,3075.0,3117.0,3041.35,3057.95,2938317
2021-03-15 00:00:00+05:30,3041.0,3099.0,3041.0,3066.15,3097140
2021-03-16 00:00:00+05:30,3060.0,3141.0,3060.0,3110.05,4894756
2021-03-17 00:00:00+05:30,3105.0,3155.0,3085.3,3112.95,3838390
2021-03-18 00:00:00+05:30,3125.95,3146.45,2987.05,3036.5,3656306
2021-03-19 00:00:00+05:30,3030.0,3099.0,3005.0,3050.2,5776626
2021-03-22 00:00:00+05:30,3048.7,3139.45,3018.65,3129.65,2821646
2021-03-23 00:00:00+05:30,3140.0,3169.0,3122.85,3142.6,3305973
2021-03-24 00:00:00+05:30,3111.2,3152.3,3111.15,3121.1,2207104
2021-03-25 00:00:00+05:30,3112.2,3130.85,3050.0,3064.85,3179786
2021-03-26 00:00:00+05:30,3090.65,3118.0,3043.05,3066.8,3697370
2021-03-30 00:00:00+05:30,3083.0,3188.45,3060.9,3158.55,4694261
2021-03-31 00:00:00+05:30,3155.0,3205.0,3132.0,3177.85,3530069
2021-04-01 00:00:00+05:30,3191.1,3215.0,3145.0,3165.0,4285076
2021-04-05 00:00:00+05:30,3171.0,3263.0,3151.0,3238.9,5317862
2021-04-06 00:00:00+05:30,3275.0,3275.0,3230.0,3264.7,2291562
2021-04-07 00:00:00+05:30,3259.0,3277.55,3234.8,3271.4,2491268
2021-04-08 00:00:00+05:30,3270.0,3335.0,3266.05,3317.35,2578118
2021-04-09 00:00:00+05:30,3354.0,3354.35,3308.0,3322.25,2911129
2021-04-12 00:00:00+05:30,3322.25,3338.1,3213.2,3246.55,3791828
2021-04-13 00:00:00+05:30,3214.0,3214.0,3073.05,3104.05,8654596
2021-04-15 00:00:00+05:30,3160.3,3237.25,3087.45,3218.95,6062760
2021-04-16 00:00:00+05:30,3229.0,3247.0,3182.6,3195.15,3224657
2021-04-19 00:00:00+05:30,3169.0,3189.0,3135.1,3161.8,2679106
2021-04-20 00:00:00+05:30,3225.0,3225.35,3126.35,3144.55,3141893
2021-04-22 00:00:00+05:30,3148.0,3148.0,3105.25,3118.8,1988980
2021-04-23 00:00:00+05:30,3105.0,3119.0,3091.05,3109.5,1615309
2021-04-26 00:00:00+05:30,3102.05,3153.0,3088.05,3100.8,2490260
2021-04-27 00:00:00+05:30,3106.0,3136.1,3103.0,3132.0,1471417
2021-04-28 00:00:00+05:30,3149.95,3151.0,3112.0,3124.1,1639037
2021-04-29 00:00:00+05:30,3145.6,3157.35,3105.5,3115.25,1621395
2021-04-30 00:00:00+05:30,3099.0,3132.05,3020.0,3035.65,3072305
2021-05-03 00:00:00+05:30,3024.9,3055.0,3004.0,3037.0,1545831
2021-05-04 00:00:00+05:30,3062.8,3090.0,3035.0,3049.75,1990777
2021-05-05 00:00:00+05:30,3070.0,3099.4,3052.4,3095.7,1939289
2021-05-06 00:00:00+05:30,3105.5,3134.0,3074.0,3111.45,1791671
2021-05-07 00:00:00+05:30,3133.0,3159.85,3111.8,3132.9,1912540
2021-05-10 00:00:00+05:30,3145.95,3164.2,3125.0,3145.5,2137153
2021-05-11 00:00:00+05:30,3125.0,3128.1,3091.15,3122.6,2415625
2021-05-12 00:00:00+05:30,3120.0,3120.0,3070.6,3087.6,1978558
2021-05-14 00:00:00+05:30,3098.5,3098.5,3040.0,3051.5,2043935
2021-05-17 00:00:00+05:30,3055.0,3075.2,3036.0,3069.75,2890462
2021-05-18 00:00:00+05:30,3100.0,3124.0,3078.0,3088.8,2098538
2021-05-19 00:00:00+05:30,3084.0,3118.0,3067.1,3082.0,1986041
2021-05-20 00:00:00+05:30,3067.1,3088.8,3052.1,3060.0,2329027
2021-05-21 00:00:00+05:30,3061.0,3088.2,3055.1,3080.5,1685566
2021-05-24 00:00:00+05:30,3081.5,3105.0,3072.0,3081.5,1652260
2021-05-25 00:00:00+05:30,3092.0,3128.25,3082.1,3114.0,1841613
2021-05-26 00:00:00+05:30,3120.0,3165.0,3103.8,3158.5,1923753
2021-05-27 00:00:00+05:30,3161.95,3217.75,3161.8,3180.0,5959785
2021-05-28 00:00:00+05:30,3189.5,3198.0,3135.65,3143.6,1763701
2021-05-31 00:00:00+05:30,3150.0,3170.35,3128.6,3159.15,1652799
2021-06-01 00:00:00+05:30,3168.6,3169.95,3132.0,3153.0,1377441
2021-06-02 00:00:00+05:30,3150.85,3159.45,3115.0,3129.45,2240078
2021-06-03 00:00:00+05:30,3154.55,3154.55,3122.65,3141.25,1281706
2021-06-04 00:00:00+05:30,3128.0,3156.85,3125.0,3143.75,1836060
2021-06-07 00:00:00+05:30,3145.0,3190.45,3133.6,3183.2,2559821
2021-06-08 00:00:00+05:30,3198.0,3231.0,3187.2,3200.15,2574057
2021-06-09 00:00:00+05:30,3202.0,3220.0,3186.2,3200.25,1710925
2021-06-10 00:00:00+05:30,3210.0,3224.0,3193.0,3216.8,1874324
2021-06-11 00:00:00+05:30,3211.55,3309.0,3211.0,3273.8,3452954
2021-06-14 00:00:00+05:30,3279.0,3308.7,3270.35,3276.35,1847360
2021-06-15 00:00:00+05:30,3298.0,3298.0,3251.55,3262.75,1304985
2021-06-16 00:00:00+05:30,3262.1,3294.7,3253.0,3274.35,1635552
2021-06-17 00:00:00+05:30,3265.5,3336.05,3260.0,3317.75,2273413
2021-06-18 00:00:00+05:30,3350.9,3358.0,3275.0,3297.3,3380431
2021-06-21 00:00:00+05:30,3265.0,3286.0,3251.7,3273.1,1130569
2021-06-22 00:00:00+05:30,3304.0,3327.05,3285.0,3301.2,1708688
2021-06-23 00:00:00+05:30,3329.0,3329.0,3256.4,3261.4,1467104
2021-06-24 00:00:00+05:30,3284.0,3383.0,3278.5,3373.6,4155204
2021-06-25 00:00:00+05:30,3375.25,3399.65,3350.0,3380.8,2722861
2021-06-28 00:00:00+05:30,3391.5,3391.5,3333.0,3336.75,1355238
2021-06-29 00:00:00+05:30,3342.0,3366.3,3326.5,3340.85,1497322
2021-06-30 00:00:00+05:30,3346.0,3382.0,3338.5,3345.75,1693146
2021-07-01 00:00:00+05:30,3358.0,3362.0,3332.35,3341.5,990310
2021-07-02 00:00:00+05:30,3331.0,3339.7,3295.2,3325.45,1682274
2021-07-05 00:00:00+05:30,3342.0,3374.0,3302.0,3321.0,1972858
2021-07-06 00:00:00+05:30,3313.0,3328.0,3256.1,3262.3,2159420
2021-07-07 00:00:00+05:30,3275.0,3282.7,3241.6,3274.95,2640710
2021-07-08 00:00:00+05:30,3298.0,3298.0,3231.9,3258.5,2485811
2021-07-09 00:00:00+05:30,3250.0,3282.0,3201.0,3208.15,6365067
2021-07-12 00:00:00+05:30,3235.0,3236.0,3188.35,3193.1,1892226
2021-07-13 00:00:00+05:30,3214.0,3214.0,3175.0,3187.55,1809339
2021-07-14 00:00:00+05:30,3187.0,3222.0,3185.0,3214.55,2044279
2021-07-15 00:00:00+05:30,3227.6,3231.85,3194.0,3202.95,2232968
2021-07-16 00:00:00+05:30,3213.0,3219.85,3192.0,3194.8,1256526
2021-07-19 00:00:00+05:30,3180.0,3199.8,3176.0,3184.6,1597058
2021-07-20 00:00:00+05:30,3184.6,3215.0,3156.15,3205.8,1811945
2021-07-22 00:00:00+05:30,3190.0,3224.95,3190.0,3216.35,2859334
2021-07-23 00:00:00+05:30,3230.0,3241.55,3206.65,3212.85,1776193
2021-07-26 00:00:00+05:30,3200.0,3224.25,3190.85,3197.55,1259611
2021-07-27 00:00:00+05:30,3200.0,3210.0,3161.15,3182.95,1121367
2021-07-28 00:00:00+05:30,3188.0,3204.45,3132.4,3197.8,1660654
2021-07-29 00:00:00+05:30,3200.25,3225.45,3190.3,3195.8,1731997
2021-07-30 00:00:00+05:30,3219.0,3223.5,3162.35,3167.45,2999943
2021-08-02 00:00:00+05:30,3180.0,3224.9,3167.0,3219.4,2608669
2021-08-03 00:00:00+05:30,3229.0,3290.0,3218.95,3284.9,3804735
